지자체명,공원구분,공원명,위도,경도,공원면적,지정고시일
서울특별시,기타,대조동청사옆마을마당,37.644332,126.918009,130.3,
서울특별시,기타,연천초교앞마을마당,37.605192,126.923387,347.0,
서울특별시,기타,구산동마을공원,37.601518,126.929762,2811.0,
서울특별시,기타,도원극장옆마을마당,37.605848,126.926897,48.8,
서울특별시,기타,응암3동마을마당,37.605954,126.927616,518.0,
서울특별시,기타,구현초교 앞마을마당,37.616116,126.930421,541.0,
서울특별시,기타,녹번동마을마당,37.608536,126.907223,754.0,
서울특별시,기타,연신초교옆마을마당,37.610501,126.918888,711.0,
서울특별시,기타,구산동청사앞소공원,37.599395,126.932051,335.9,
서울특별시,기타,구산동마을공원확대,37.61512,126.90778,157.0,
서울특별시,기타,구산초교앞마을마당,37.595602,126.919066,135.0,
서울특별시,기타,팜스퀘어 소공원,37.597018,126.906734,268.8,
서울특별시,기타,신사2동 공공공지,37.593894,126.908112,1848.0,
서울특별시,기타,오손길마을마당,37.591562,126.902567,139.0,
서울특별시,기타,평화공원,37.6051488334,126.9230105,5700.1,
서울특별시,기타,물빛공원,37.6189620031,126.9211621249,2051.0,
서울특별시,어린이공원,동마장,37.56622804,127.0456969,1090.9,1977-02-04
서울특별시,어린이공원,응봉새말,37.5517516244,127.035857,311.0,1979-05-11
서울특별시,어린이공원,사근,37.563417,127.0475948007,496.0,1979-08-20
서울특별시,어린이공원,마장,37.5623345806,127.041500302,911.0,1977-04-28
서울특별시,어린이공원,성삼,37.5419531271,127.0606154711,1812.2,1961-04-16
서울특별시,어린이공원,은행나무터,37.5436943891,127.05375094,675.4,1961-04-16
서울특별시,어린이공원,불  암,37.6659591911,127.0800937317,1500.1,
서울특별시,근린공원,마실길,37.6411847166,126.942867269,45170.5,
서울특별시,소공원,역촌동소공원,37.611442,126.910162,318.0,
서울특별시,소공원,거북이소공원,37.614886,126.907774,250.0,
서울특별시,소공원,요  산소공원,37.591827,126.918252,805.0,
서울특별시,소공원,응암9구역소공원,37.609041,126.929362,880.8,
서울특별시,소공원,불광3구역소공원,37.648497,126.929826,7274.1,
서울특별시,소공원,불광6구역소공원,37.648497,126.929826,1919.0,
서울특별시,소공원,불광7구역소공원,37.646145,126.927556,3120.0,
서울특별시,소공원,응암3주택 재개발구역내소공원,37.633198,126.919096,1641.6,
서울특별시,소공원,폭포동소공원,37.637075,126.916493,1087.8,
서울특별시,소공원,잿말소공원,37.634196,126.925428,245.1,
서울특별시,소공원,한옥마을소공원,37.632016,126.93076,58.7,
서울특별시,소공원,신사동(새절)소공원,37.635399,126.934794,782.6,
서울특별시,소공원,녹번1-2지구 주택재개발정비구역내소공원,37.632016,126.93076,5804.2,
서울특별시,주제공원,금암문화공원 (은평뉴타운제1호문화공원),37.624806,126.92741,6857.1,
서울특별시,주제공원,제각말문화공원 (은평뉴타운제2호 문화공원),37.626369,126.925398,55721.8,
서울특별시,기타,불광위령탑마을마당,37.61362,126.929777,940.0,
서울특별시,기타,구산마을마당,37.595561,126.904347,387.0,
서울특별시,기타,신사마을마당,37.594385,126.908643,203.0,
서울특별시,기타,대조마을마당,37.641342,126.942228,183.5,
서울특별시,기타,자투리(녹번)마을마당,37.599552,126.915551,165.0,
서울특별시,기타,자투리(신사)마을마당,37.618267,126.932812,236.0,
서울특별시,기타,불광동마을마당,37.618267,126.932812,324.0,
서울특별시,기타,역촌동마을마당,37.619234,126.936128,230.1,
서울특별시,기타,갈현동마을마당,37.619234,126.936128,249.9,
서울특별시,기타,신사2동마을마당,37.61227,126.939287,175.0,
서울특별시,기타,역촌2동마을마당,37.616903,126.928972,395.7,
서울특별시,어린이공원,다래어린이공원,37.59242,126.910584,584.9,
서울특별시,어린이공원,연신어린이공원,37.600268,126.906472,1236.0,
서울특별시,어린이공원,양천리누리터 어린이공원,37.640075,126.932882,5153.3,
서울특별시,어린이공원,응암3재건축구역내 어린이공원,37.5930200359,126.9221859255,1602.0,
서울특별시,어린이공원,응암10재개발구역내 어린이공원,37.618784,126.930834,4144.8,
서울특별시,어린이공원,응암1구역어린이공원,37.629366,126.927014,3090.1,
서울특별시,근린공원,북한산,37.605799,126.940903,60789.0,
서울특별시,근린공원,아름드리,37.610105,127.0359869,3782.0,1999-11-17
서울특별시,근린공원,봉산,37.585195,126.891941,173394.2,
서울특별시,근린공원,서오능,37.6384025764,126.9138098934,58509.5,
서울특별시,근린공원,불  광,37.614968,126.910327,118314.2,
서울특별시,근린공원,백  련,37.60836,126.919486,205090.9,
서울특별시,근린공원,진  관,37.61634,126.931455,585480.1,
서울특별시,근린공원,향   림,37.6293321935,126.9273553535,202993.0,
서울특별시,근린공원,신  사,37.604686,126.915235,71848.1,
서울특별시,근린공원,물 푸 레,37.6378399622,126.9165116853,147441.6,
서울특별시,근린공원,기 자 촌,37.621404,126.928596,128953.7,
서울특별시,근린공원,녹번서,37.614034,126.920502,29945.0,
서울특별시,근린공원,녹번동,37.6032511658,126.9322993236,25854.7,
서울특별시,근린공원,거 북 골,37.599915,126.925992,43812.6,
서울특별시,근린공원,구  산,37.587111,126.919033,12445.7,
서울특별시,근린공원,상림,37.614762,126.907901,4749.8,
서울특별시,근린공원,못자리골,37.586731,126.923094,16176.1,
서울특별시,근린공원,덕수천,37.609251,126.90656,5569.1,
서울특별시,근린공원,마고정,37.611787,126.909981,4551.6,
서울특별시,근린공원,우물골,37.6351344788,126.9253781615,7203.1,
서울특별시,근린공원,신도,37.594288,126.919595,12020.0,
서울특별시,어린이공원,역말어린이공원,37.598043,126.919446,966.3,
서울특별시,어린이공원,인조유기비어린이공원,37.595367,126.917374,1256.9,
서울특별시,어린이공원,대조어린이공원,37.601073,126.918478,4176.9,
서울특별시,어린이공원,길마어린이공원,37.606876,126.914238,1596.7,
서울특별시,어린이공원,궁말어린이공원,37.608641,126.916513,1190.0,
서울특별시,어린이공원,박석어린이공원,37.616846,126.908951,856.9,
서울특별시,어린이공원,좌월어린이공원,37.598914,126.911312,1398.3,
서울특별시,어린이공원,갈곡리어린이공원,37.595946,126.911954,1738.7,
서울특별시,어린이공원,새락골어린이공원,37.582994,126.906559,994.0,
서울특별시,어린이공원,호연어린이공원,37.604098,126.916651,528.0,
서울특별시,어린이공원,분토골어린이공원,37.621482,126.915707,996.0,
서울특별시,어린이공원,서갈현어린이공원,37.583268,126.916127,1532.2,
서울특별시,어린이공원,새장골어린이공원,37.611011,126.908075,992.0,
서울특별시,어린이공원,시내어린이공원,37.607188,126.907777,659.0,
서울특별시,어린이공원,관동어린이공원,37.623992,126.916508,331.0,
서울특별시,어린이공원,가람어린이공원,37.586711,126.911699,249.0,
서울특별시,어린이공원,신흥어린이공원,37.60631,126.9342,937.9,
서울특별시,어린이공원,아까시아어린이공원,37.591312,126.928971,982.0,
서울특별시,어린이공원,개나리어린이공원,37.590721,126.905813,2896.0,
서울특별시,어린이공원,응암4동어린이공원,37.605483,126.930922,1526.0,
서울특별시,어린이공원,불광어린이공원,37.603157,126.929288,496.0,
서울특별시,어린이공원,응암9어린이공원,37.603459,126.932237,2244.3,
서울특별시,소공원,행복한,37.607521,127.018009,1173.0,2005-05-12
서울특별시,소공원,두레,37.607521,127.018009,287.0,2005-05-12
서울특별시,소공원,돌마루,37.5880187,127.012142,877.0,2006-05-18
서울특별시,소공원,되너미,37.586644,127.012756,1069.0,2007-06-07
서울특별시,소공원,꿈빛,37.586644,127.012756,719.0,2007-05-17
서울특별시,근린공원,길음2구역,37.60504961,127.022011,5207.4,2009-01-02
서울특별시,근린공원,정릉동,37.61846189,127.0045308,5779.1,2019-10-21
서울특별시,어린이공원,자주바위,37.58287149,127.0178925,1519.3,2006-10-09
서울특별시,소공원,맑은소리,37.6108385,127.0245875,2549.1,2009-01-02
서울특별시,소공원,별빛누리,37.612095,126.985863,949.0,2006-10-19
서울특별시,소공원,돌이음,37.6093012,127.052577,1103.4,2007-08-09
서울특별시,소공원,도란도란,37.6093807,127.026312,426.0,2007-08-09
서울특별시,문화공원,상길례,37.6196908,127.0431887,4090.2,2008-04-03
서울특별시,근린공원,북악산,37.5931371,126.9871874,87616.5,2020-06-29
서울특별시,근린공원,북한산,37.62301953,127.0060971,93472.9,2020-06-29
서울특별시,근린공원,삼청,37.5931371,126.9871874,73.6,2020-06-29
서울특별시,어린이공원,새록어린이공원,37.625092,126.926178,956.0,
서울특별시,어린이공원,응암어린이공원,37.615323,126.919745,992.1,
서울특별시,어린이공원,신록어린이공원,37.614689,126.915685,469.0,
서울특별시,근린공원,숭인,37.58287149,127.0178925,5332.6,1977-07-09
서울특별시,어린이공원,참다래어린이공원,37.617265,126.913295,954.4,
서울특별시,어린이공원,포수동어린이공원,37.625135,126.918535,987.8,
서울특별시,어린이공원,시루메어린이공원,37.603973,126.923728,999.6,
서울특별시,어린이공원,연서어린이공원,37.605114,126.938126,956.0,
서울특별시,어린이공원,역마을어린이공원,37.601679,126.923517,949.1,
경기도,어린이공원,가수제2어린이공원,37.147756,127.048758,1828.0,2003-08-29
경기도,어린이공원,부산어린이공원,37.152294,127.0883053,1500.0,2003-11-24
경기도,근린공원,원동제1근린공원,37.138623,127.071748,9977.0,2004-05-17
경기도,어린이공원,갈곶어린이공원,37.134321,127.066372,6102.0,2004-12-27
경기도,어린이공원,달빛어린이공원,37.177742,127.054426,1649.0,2005-01-03
경기도,어린이공원,바람어린이공원,37.175991,127.055192,4100.0,2005-01-03
경기도,어린이공원,동물어린이공원,37.171292,127.050287,2374.0,2005-01-03
경기도,어린이공원,바다어린이공원,37.170613,127.057818,2442.0,2005-01-03
경기도,어린이공원,무지개어린이공원,37.16920054,127.057511,1661.0,2005-01-03
경기도,어린이공원,샘물어린이공원,37.173262,127.064778,1819.0,2005-01-03
경기도,역사공원,고인돌역사공원,37.17234844,127.0489504,94292.0,2005-01-03
경기도,역사공원,UN참전기념공원,37.184754,127.048527,6264.0,2005-01-03
경기도,체육공원,죽미체육공원-1,37.18040214,127.043461,41642.0,2005-01-03
경기도,체육공원,죽미체육공원-2,37.180621,127.044057,17831.0,2005-01-03
경기도,수변공원,은빛개울공원-1,37.18709138,127.040176,28158.0,2005-01-03
경기도,수변공원,은빛개울공원-2,37.17755778,127.0463356,81552.0,2005-01-03
경기도,어린이공원,소리어린이공원,37.177661,127.043861,2632.0,2005-01-03
경기도,어린이공원,바위어린이공원,37.17299715,127.0449923,1805.0,2005-01-03
경기도,어린이공원,등불어린이공원,37.188015,127.0480983,1667.0,2005-01-03
경기도,어린이공원,들판어린이공원,37.183226,127.0433035,2522.0,2005-01-03
경기도,근린공원,죽미근린공원,37.181876,127.0489813,73088.0,2005-01-03
경기도,근린공원,느티근린공원,37.177588,127.050367,38604.0,2005-01-03
경기도,근린공원,여계근린공원,37.173118,127.0420507,65574.0,2005-01-03
경기도,근린공원,금바위공원,37.170219,127.047506,20855.0,2005-01-03
경기도,근린공원,문헌근린공원,37.17424971,127.0534455,96411.0,2005-01-03
경기도,근린공원,도원공원,37.16974482,127.0668728,14651.0,2005-01-03
서울특별시,어린이공원,배밭골,37.60812583,126.9986863,263.0,1983-12-23
서울특별시,어린이공원,동산,37.606265,127.034528,417.0,1983-12-23
서울특별시,어린이공원,밤골,37.607541,127.039921,600.0,1984-02-21
서울특별시,어린이공원,햇살,37.605878,127.048602,300.0,1983-12-23
서울특별시,어린이공원,향기,37.60920187,127.045461,1000.0,1983-12-23
서울특별시,어린이공원,동방,37.616598,127.043486,982.0,1967-07-30
서울특별시,어린이공원,샛별,37.614016,127.064186,1638.0,1983-12-23
서울특별시,어린이공원,돌뫼,37.605054,127.052698,350.0,1983-12-23
서울특별시,어린이공원,새소리,37.600751,127.025382,1371.0,1976-12-30
서울특별시,어린이공원,종암,37.600081,127.037198,1514.0,1991-02-11
서울특별시,어린이공원,솔향기,37.608108,127.021295,4031.0,2003-12-05
서울특별시,어린이공원,해맑은,37.608493,127.020925,2089.0,2003-12-05
서울특별시,어린이공원,한울,37.605709,127.013686,2675.0,2003-12-05
서울특별시,어린이공원,솔숲,37.604746,127.014971,2922.0,2005-07-29
서울특별시,어린이공원,동망봉,37.5838591,127.017073,6730.0,2007-10-04
서울특별시,어린이공원,맑은숲,37.62144056,127.0463288,1601.0,2005-07-29
서울특별시,어린이공원,화랑,37.608453,127.054559,2213.0,2004-11-17
서울특별시,어린이공원,매화,37.60011962,127.0207412,1595.0,2004-11-17
서울특별시,어린이공원,고암,37.599243,127.031027,1449.0,2005-06-02
서울특별시,어린이공원,옛시장,37.602273,127.033882,958.0,2005-09-08
서울특별시,어린이공원,늘푸른,37.607521,127.018009,1580.0,2005-05-12
서울특별시,어린이공원,아름,37.607521,127.018009,2167.0,2005-05-12
서울특별시,어린이공원,벌집,37.599625,127.038799,1788.0,2003-03-08
서울특별시,어린이공원,일신,37.599625,127.038799,950.0,2003-03-08
서울특별시,소공원,길음골,37.609589,127.018679,1244.0,2005-05-12
서울특별시,소공원,길섶,37.609589,127.018679,383.0,2005-05-12
서울특별시,소공원,잔월,37.604178,127.041001,481.0,2007-06-21
서울특별시,근린공원,성북,37.600528,127.023636,69676.5,1940-03-12
서울특별시,근린공원,오동,37.6108706217,127.0406997992,233989.7,1966-02-05
서울특별시,근린공원,개운산,37.59741206,127.0257184,208618.0,1940-03-12
서울특별시,근린공원,청량,37.604661,127.056385,329290.0,1940-03-12
서울특별시,근린공원,모랫말,37.604825,127.032787,1740.0,1997-12-03
서울특별시,어린이공원,삼선,37.5832358514,127.0103900048,10957.0,1978-05-30
서울특별시,어린이공원,범바위,37.585257,127.021534,1514.0,1940-03-12
서울특별시,어린이공원,꿈나라,37.580024,127.023018,1564.0,1940-03-12
충청남도,소공원,용당공원,36.006113,126.704992,4536.0,1986-10-02
충청남도,어린이공원,(산단)1호,36.040527,126.668551,1884.0,2010-10-05
충청남도,어린이공원,(산단)2호,36.035863,126.671152,1657.0,2010-10-05
충청남도,소공원,9호공원,36.077357,126.692572,906.0,2010-12-30
충청남도,소공원,(종천2농단)1,36.115727,126.706123,7158.0,2010-06-10
충청남도,소공원,(김가공농단)월리공원,36.160631,126.5598126,6336.0,2009-07-21
충청남도,기타,군사공원(1호),36.079771,126.696314,192924.0,1973-08-24
충청남도,기타,장암공원,36.010596,126.669634,134444.0,1986-10-02
충청남도,기타,배수지공원,36.017587,126.679915,35934.0,1986-10-02
충청남도,근린공원,1호공원,36.021103,126.669041,74957.0,2009-07-29
충청남도,근린공원,(산단)1호,36.038041,126.674809,11541.0,2010-10-05
충청남도,근린공원,(산단)2호,36.039632,126.6718202,11080.0,2010-10-05
충청남도,근린공원,(산단)3호,36.035841,126.6812376,26988.0,2010-10-05
충청남도,근린공원,(산단)4호,36.041456,126.677683,32539.0,2010-10-05
충청남도,체육공원,사곡공원,36.08904701,126.6902178,175134.0,1992-08-29
충청남도,어린이공원,3호공원(서천읍),36.082311,126.684856,1645.0,1986-09-04
충청남도,어린이공원,5호공원(서천읍),36.07498779,126.6919439,6878.0,1986-09-04
충청남도,어린이공원,8호공원(서천읍),36.076806,126.692663,2500.0,1997-09-09
충청남도,어린이공원,구 역전공원,36.078588032,126.70151299,8415.0,2019-08-27
충청남도,어린이공원,(신청사)어린이공원 2,,,1692.0,2019-08-27
충청남도,소공원,장항 연안공원,36.0058459395,126.7073616622,1981.0,2019-08-22
충청남도,소공원,(신청사) 소공원,,,5189.0,2019-08-27
경기도,어린이공원,바랑골어린이공원,37.7402182,127.0591453,1644.0,
경기도,어린이공원,행복어린이공원,37.7430305,127.0585015,2075.0,
경기도,문화공원,꿈문화공원,37.7447545,127.0576344,3213.0,
경기도,어린이공원,벌말어린이공원,37.7452405443,127.0389879393,3115.0,
경기도,어린이공원,백합어린이공원,37.7480219826,127.0415084695,2316.0,
경기도,어린이공원,느티나무어린이공원,37.75735861,127.0351743,1757.0,
경기도,어린이공원,새싹어린이공원,37.7387661,127.0159233,2324.0,
경기도,어린이공원,공룡어린이공원,37.753618,127.0332996,1500.0,
경기도,어린이공원,호동어린이공원,37.7289424,127.044967,1509.0,
경기도,어린이공원,장암어린이공원,37.7253700897,127.0572262306,1500.0,
경기도,어린이공원,마골어린이공원,37.7392824,127.0838922,1553.0,
경기도,어린이공원,공고개어린이공원,37.7351306814,127.0796100154,1537.0,
경기도,어린이공원,탑돌어린이공원,37.7326578,127.0864085,1500.0,
경기도,어린이공원,금빛어린이공원,37.7129836,127.0331721,4549.0,
경기도,어린이공원,장수원어린이공원,37.7129836,127.0331721,1530.0,
경기도,어린이공원,중랑천어린이공원,37.7018623,127.048094,3954.0,
경기도,어린이공원,의서어린이공원,37.7355459,127.0412962,1500.0,
경기도,문화공원,만남문화공원,37.7355459,127.0412962,1500.0,
경기도,문화공원,달님문화공원,37.7365036,127.0406233,1500.0,
경기도,문화공원,선행문화공원,37.7380778,127.0911275,1500.0,
경기도,어린이공원,우정어린이공원,37.7462154,127.0278416,1951.0,
경기도,문화공원,홍익문화공원,37.7216484,127.1014362,1500.0,
경기도,문화공원,문예문화공원,37.7341501,127.0373068,1500.0,
경기도,어린이공원,소망어린이공원,37.7378512,127.0945748,1500.0,
경기도,문화공원,꿈나무문화공원,37.7383292,127.0570623,1502.0,
경기도,문화공원,한길문화공원,37.7355459,127.0412962,1501.0,
경기도,어린이공원,범골어린이공원,37.7319157,127.039523,1500.0,
경기도,어린이공원,동오리어린이공원,37.741516,127.0549081,1893.0,
경기도,근린공원,직동근린공원,37.7632536,127.0888515,632143.0,
경기도,근린공원,추동근린공원,37.7419198,127.0704451,854666.0,
경기도,근린공원,중랑천근린공원,37.7444863788,127.0536318275,14900.0,
경기도,근린공원,백석천근린공원,37.7355459,127.0412962,12248.3,
경기도,근린공원,장암발곡근린공원,37.7276918,127.0535716,10368.2,
경기도,근린공원,오목문화근린공원,37.7386003,127.0944644,20063.5,
경기도,근린공원,용현근린공원,37.7439283,127.0812741,9488.9,
경기도,근린공원,천보근린공원,37.75117012,127.0640951,9534.0,
경기도,근린공원,상록근린공원,37.75391277,127.0749162,11194.0,
경기도,근린공원,열린맘근린공원,37.7351108,127.0630256,23959.9,
경기도,근린공원,청사초롱근린공원,37.7351108,127.0630256,88957.0,
경기도,근린공원,곤제근린공원,37.7467415,127.0849074,30798.1,
경기도,근린공원,다리목근린공원,37.73975019,127.0892671,10000.9,
경기도,근린공원,해오름근린공원,37.76244377,127.0348045,27187.5,
경기도,근린공원,군마근린공원,37.7625544789,127.0421271093,13437.9,
경기도,근린공원,옥수당근린공원,37.688101,127.0534503,29765.0,
경기도,체육공원,캠프라과디아체육공원,37.742803,127.041457,12731.0,
경기도,어린이공원,신곡어린이공원,37.7345729822,127.0547151354,1830.6,
경기도,어린이공원,희망어린이공원,37.74537481,127.0480262,5217.0,
경기도,어린이공원,꽃동네어린이공원,37.7520362,127.0596368,2168.0,
경기도,어린이공원,하금오어린이공원,37.754402581,127.0598946643,1500.0,
경기도,어린이공원,색동어린이공원,37.7528138545,127.037258695,1849.0,
경기도,어린이공원,동심어린이공원,37.75258177,127.0405235,2317.0,
경기도,어린이공원,어수정어린이공원,37.7473136223,127.0329939006,2326.0,
경기도,어린이공원,토끼어린이공원,37.74525104,127.0299766,1786.0,
경기도,근린공원,수청근린공원,37.162522,127.067879,179029.0,1976-12-07
경기도,어린이공원,원동 어린이공원,37.14711857,127.071119,3305.0,1982-12-30
경기도,어린이공원,오산어린이공원,37.15161566,127.0727824,3306.0,1982-12-30
경기도,어린이공원,수청제1어린이공원,37.165851,127.068351,1537.0,1988-06-22
경기도,어린이공원,은계 어린이공원,37.16092897,127.0728364,1500.0,1988-06-22
경기도,어린이공원,가수 어린이공원,37.14519707,127.0510203,1500.0,1988-06-22
경기도,어린이공원,누읍어린이공원,37.141516,127.053761,3851.0,1988-06-22
경기도,어린이공원,궐동제1어린이공원,37.16384467,127.0602069,2433.0,1988-12-26
경기도,어린이공원,궐동제2어린이공원,37.159917,127.063639,1560.0,1988-12-26
경기도,어린이공원,원동제1어린이공원,37.135121,127.072618,1500.0,1993-07-13
경기도,어린이공원,원동제2어린이공원,37.131757,127.071032,3542.0,1993-07-13
경기도,어린이공원,운암제4어린이공원,37.151641,127.075419,3000.0,1995-11-09
경기도,어린이공원,운암제5어린이공원,37.150961,127.076871,2170.0,1995-11-09
경기도,어린이공원,운암제6어린이공원,37.144826,127.0768916,3920.0,1995-11-09
경기도,근린공원,운암제1근린공원,37.15601415,127.0764116,10021.0,1995-11-09
경기도,근린공원,운암제2근린공원,37.148063,127.0769568,11002.0,1995-11-09
경기도,어린이공원,운암제1어린이공원,37.157136,127.077094,2067.0,1995-11-09
경기도,어린이공원,운암제2어린이공원,37.158487,127.079407,4390.0,1995-11-09
경기도,어린이공원,궐동제5어린이공원,37.158011,127.0600239,4606.0,1998-03-06
경기도,어린이공원,궐동제3어린이공원,37.160569,127.0575998,3956.0,1998-03-06
경기도,어린이공원,궐동제4어린이공원,37.159135,127.0567937,2859.0,1998-03-06
경기도,어린이공원,궐동제7어린이공원,37.155445,127.054769,3584.0,1998-03-06
경기도,어린이공원,수청제2어린이공원,37.175985,127.057072,2162.0,1998-03-06
경기도,어린이공원,수청제3어린이공원,37.174191,127.058553,1965.0,1998-03-06
경기도,어린이공원,수청제4어린이공원,37.171737,127.059281,1836.0,1998-03-06
경기도,근린공원,갈곶제1근린공원,37.128961,127.074279,21876.0,2003-06-09
전라남도,역사공원,선돌공원,34.867065,126.296614,9740.0,2009-11-13
전라남도,문화공원,노벨평화공원,34.63188251,126.029652,53678.0,2009-11-13
전라남도,문화공원,안좌 농어촌테마파크,34.442263,126.121921,111166.0,2014-11-06
경상남도,근린공원,수양공원,35.08472234,128.0939925,63103.0,1966-10-18
경상남도,근린공원,반룡공원,35.0720479799,128.0827860368,36175.0,2003-04-21
경상남도,근린공원,초전공원,35.06113217,128.0622628,72168.0,2005-11-03
경상남도,근린공원,방지공원,35.0630277394,128.0515305306,59064.0,2004-06-10
경상남도,근린공원,용현택지근린1공원,35.0046852211,128.060945655,22217.0,2006-11-22
경상남도,근린공원,용현택지근린2공원,35.00907281,128.0591944,9926.0,2006-11-22
경상남도,근린공원,망산공원,34.93136963,128.0733074,52274.0,1969-01-09
경상남도,근린공원,노산공원,34.92489767,128.0743657,29901.0,1969-01-09
경상남도,근린공원,청널공원,34.92727208,128.0646689,19795.0,2017-09-21
경상남도,근린공원,통창공원,34.92956537,128.0806035,23352.0,2011-09-30
경상남도,근린공원,모충공원,34.9686596901,128.0476578016,103406.0,1976-04-06
경상남도,문화공원,항공우주테마공원,35.0692905777,128.0856549752,95421.0,2011-07-28
경기도,근린공원,원동제2근린공원,37.13259475,127.074916,38755.0,1976-12-07
울산광역시,어린이공원,마루공원27,35.56167388,129.2262910484,2359.0,1990-12-17
인천광역시,소공원,하마리공원,37.529764,126.729214,291.0,2006-07-04
인천광역시,소공원,동양공원,37.561633,126.757908,837.6,2010-02-22
인천광역시,소공원,용종5공원,37.542711,126.74272,360.3,2018-01-22
인천광역시,소공원,살나리공원,37.537913,126.745137,669.0,2018-01-22
인천광역시,소공원,하야공원,37.583303,126.78108,359.3,2010-03-22
인천광역시,체육공원,계산공원,37.545046,126.728999,22280.0,1994-01-08
인천광역시,체육공원,다남공원,37.565632,126.720286,18827.0,2000-07-04
인천광역시,문화공원,작전공원,37.531146,126.735775,7458.5,2001-10-22
인천광역시,근린공원,오조산공원,37.540075,126.738621,18314.4,1992-12-18
인천광역시,근린공원,계양교통공원,37.537198,126.741863,21091.5,1992-12-18
인천광역시,근린공원,까치공원,37.533006,126.737729,17043.9,1992-12-18
인천광역시,근린공원,서운공원,37.527778,126.740492,12822.4,1992-12-18
인천광역시,근린공원,된밭공원,37.533039,126.728486,11655.0,1944-01-08
인천광역시,근린공원,동양공원,37.561536,126.75937,16261.4,1997-05-20
인천광역시,근린공원,이촌공원,37.536246,126.712058,22810.0,1944-01-08
인천광역시,근린공원,갈개공원,37.535545,126.720468,7437.0,1985-05-16
경기도,기타,매화 쌈지공원,37.16733322,126.7078546,942.0,
경기도,기타,바다뜰 쌈지공원,37.16865459,126.7084656,743.0,
경기도,기타,제부교차로 공공공지,37.17228761,126.6586255,181.0,
경기도,기타,전곡리 공공공지,37.1907813997,126.6595448298,415.7,
경기도,기타,매바위 광장,37.15987169,126.6189327,3624.0,
경기도,기타,전곡일반광장,37.18955439,126.6558339,1981.0,
경기도,근린공원,마도근린공원,37.18190846,126.7899034,21550.0,
경기도,근린공원,화성 바이오밸리 1호 근린공원,37.16983466,126.7621011,30752.0,
경기도,체육공원,화성 바이오밸리 2호 체육공원,37.16973832,126.7710944,24594.0,
경기도,수변공원,화성 바이오밸리 3호 수변공원,37.17533854,126.7704798,186632.0,
서울특별시,근린공원,송례(위례 근린공원8호),37.477529,127.141005,10024.6,
서울특별시,근린공원,신천어린이교통,37.516022,127.101762,12755.5,
서울특별시,근린공원,위례별(위례 근린공원7호),,127.146847,12204.7,
서울특별시,역사공원,방이동고분,37.50757311,127.1181634,30293.7,
서울특별시,역사공원,백제초기적석총,37.50214179,127.102815,45137.8,
서울특별시,기타,성내천,37.500542,127.139533,61050.0,
서울특별시,기타,올림픽공원,37.520341,127.115518,1447122.3,
서울특별시,기타,탄천,37.499063,127.088061,161970.0,
서울특별시,어린이공원,두레어린이공원,37.494278,127.156245,75.0,
경상북도,소공원,유곡농공단지소공원,36.8995576694,128.7642005806,3654.0,2011-02-23
경상북도,소공원,해저소공원1,36.894483,128.725648,462.9,2018-05-31
경상북도,근린공원,서부공원,36.6605265142,129.1152234926,56045.0,1973-03-02
경상북도,근린공원,입암공원,36.594802,129.093007,109262.0,1977-06-29
경상북도,근린공원,수비공원,36.7616724284,129.1999140438,67159.0,1978-02-14
경상북도,수변공원,삼지연꽃 테마파크,36.662816,129.1306383334,380000.0,2009-11-19
서울특별시,어린이공원,희망,37.485786,,1495.8,
서울특별시,소공원,늘푸른,37.498552,127.155809,921.0,
서울특별시,소공원,평화,37.516291,127.112151,1651.3,
서울특별시,수변공원,오금지구 수변공원,37.507619,127.136866,4302.0,
서울특별시,기타,능안,,127.144058,1597.8,
서울특별시,기타,돌무데기놀이터,37.492024,127.157195,455.0,
서울특별시,기타,풍납타이어,37.535938,127.121564,291.0,
서울특별시,근린공원,가락1(시영아파트),37.4976145695,127.1025318041,19159.2,
서울특별시,근린공원,문이,37.484857,127.113722,20856.2,
서울특별시,근린공원,솔향(거마재정비),,127.154217,10042.0,
서울특별시,근린공원,위례 근린공원1호,37.483179,127.144136,200327.0,
서울특별시,근린공원,위례 근린공원3호,37.490844,127.139533,42448.0,
서울특별시,근린공원,위례 근린공원12호,,127.136184,17872.0,
서울특별시,근린공원,잠실주공5단지 근린공원,37.512706,127.095491,10741.0,
서울특별시,근린공원,향유(거마재정비),37.494489,127.147614,10569.0,
서울특별시,어린이공원,가락1(시영아파트),37.4976145695,127.1025318041,1617.7,
서울특별시,어린이공원,문정동136 어린이공원,37.487357,127.134752,4685.0,
서울특별시,어린이공원,위례 어린이공원1호,,127.152664,1594.0,
서울특별시,어린이공원,잠실미성크로바,37.518732,,3644.0,
서울특별시,어린이공원,잠실진주,37.518792,127.108557,4470.0,
서울특별시,어린이공원,장미아파트1호,37.518333,127.099146,5470.0,
서울특별시,어린이공원,장미아파트2호,37.520392,127.103546,3288.0,
서울특별시,소공원,거여1(거마재정비),37.496441,,1139.7,
서울특별시,소공원,거여2(거마재정비),37.491039,127.156702,1501.0,
서울특별시,소공원,거여3(거마재정비),37.494838,127.155509,591.0,
서울특별시,소공원,거여4(거마재정비),37.494411,127.156222,5420.0,
서울특별시,소공원,거여5(거마재정비),37.491148,127.157751,7682.0,
서울특별시,소공원,거여6(거마재정비),37.497464,127.154635,612.0,
서울특별시,소공원,문정동136 소공원,37.487951,127.133264,407.5,
